timestamp,x,y
1470000000000000.0,63,121
1470000000000000.0,62,118
1470000000000000.0,79,114
1470000000000000.0,70,126
1470000000000000.0,70,119
1470000000000000.0,68,123
1470000000000000.0,61,118
1470000000000000.0,63,124
1470000000000000.0,67,125
1470000000000000.0,61,119
1470000000000000.0,69,116
1470000000000000.0,71,120
1470000000000000.0,68,122
1470000000000000.0,66,123
1470000000000000.0,69,123
1470000000000000.0,67,123
1470000000000000.0,69,124
1470000000000000.0,67,111
1470000000000000.0,63,124
1470000000000000.0,61,118
1470000000000000.0,63,122
1470000000000000.0,66,122
1470000000000000.0,65,123
1470000000000000.0,64,124
1470000000000000.0,65,122
1470000000000000.0,73,124
1470000000000000.0,68,124
1470000000000000.0,60,112
1470000000000000.0,67,124
1470000000000000.0,65,121
1470000000000000.0,61,119
1470000000000000.0,60,117
1470000000000000.0,65,124
1470000000000000.0,62,119
1470000000000000.0,71,120
1470000000000000.0,66,124
1470000000000000.0,63,123
1470000000000000.0,66,120
1470000000000000.0,59,119
1470000000000000.0,68,122
1470000000000000.0,60,119
1470000000000000.0,31,12
1470000000000000.0,61,118
1470000000000000.0,65,121
1470000000000000.0,71,124
1470000000000000.0,72,122
1470000000000000.0,71,123
1470000000000000.0,66,123
1470000000000000.0,77,116
1470000000000000.0,71,117
1470000000000000.0,69,124
1470000000000000.0,58,117
1470000000000000.0,62,120
1470000000000000.0,70,122
1470000000000000.0,68,124
1470000000000000.0,66,124
1470000000000000.0,76,97
1470000000000000.0,71,120
1470000000000000.0,56,119
1470000000000000.0,31,12
1470000000000000.0,65,120
1470000000000000.0,65,123
1470000000000000.0,15,69
1470000000000000.0,71,121
1470000000000000.0,62,121
1470000000000000.0,61,118
1470000000000000.0,61,119
1470000000000000.0,63,123
1470000000000000.0,70,119
1470000000000000.0,93,12
1470000000000000.0,63,119
1470000000000000.0,43,126
1470000000000000.0,71,120
1470000000000000.0,65,123
1470000000000000.0,61,119
1470000000000000.0,75,114
1470000000000000.0,71,124
1470000000000000.0,83,110
1470000000000000.0,56,117
1470000000000000.0,66,124
1470000000000000.0,15,69
1470000000000000.0,43,126
1470000000000000.0,71,114
1470000000000000.0,68,121
1470000000000000.0,83,110
1470000000000000.0,65,121
1470000000000000.0,61,111
1470000000000000.0,62,120
1470000000000000.0,73,116
1470000000000000.0,71,108
1470000000000000.0,57,117
1470000000000000.0,15,69
1470000000000000.0,62,121
1470000000000000.0,72,106
1470000000000000.0,59,117
1470000000000000.0,70,123
1470000000000000.0,63,120
1470000000000000.0,71,121
1470000000000000.0,63,117
1470000000000000.0,71,120
1470000000000000.0,65,122
1470000000000000.0,65,119
1470000000000000.0,63,115
1470000000000000.0,77,115
1470000000000000.0,62,115
1470000000000000.0,64,121
1470000000000000.0,68,123
1470000000000000.0,70,124
1470000000000000.0,56,117
1470000000000000.0,67,122
1470000000000000.0,83,110
1470000000000000.0,64,124
1470000000000000.0,70,120
1470000000000000.0,62,120
1470000000000000.0,61,118
1470000000000000.0,58,117
1470000000000000.0,67,121
1470000000000000.0,70,108
1470000000000000.0,65,121
1470000000000000.0,77,114
1470000000000000.0,71,120
1470000000000000.0,82,111
1470000000000000.0,64,122
1470000000000000.0,62,122
1470000000000000.0,61,117
1470000000000000.0,67,123
1470000000000000.0,71,118
1470000000000000.0,61,118
1470000000000000.0,63,122
1470000000000000.0,68,125
1470000000000000.0,60,119
1470000000000000.0,57,117
1470000000000000.0,67,125
1470000000000000.0,64,123
1470000000000000.0,62,119
1470000000000000.0,65,123
1470000000000000.0,62,121
1470000000000000.0,60,118
1470000000000000.0,74,115
1470000000000000.0,65,122
1470000000000000.0,64,121
1470000000000000.0,66,124
1470000000000000.0,58,119
1470000000000000.0,55,118
1470000000000000.0,75,114
1470000000000000.0,64,120
1470000000000000.0,71,120
1470000000000000.0,65,121
1470000000000000.0,78,116
1470000000000000.0,76,112
1470000000000000.0,62,118
1470000000000000.0,102,115
1470000000000000.0,70,120
1470000000000000.0,65,120
1470000000000000.0,67,124
1470000000000000.0,62,122
1470000000000000.0,69,121
1470000000000000.0,70,118
1470000000000000.0,75,114
1470000000000000.0,71,122
1470000000000000.0,62,116
1470000000000000.0,102,115
1470000000000000.0,67,123
1470000000000000.0,84,108
1470000000000000.0,69,122
1470000000000000.0,61,119
1470000000000000.0,65,123
1470000000000000.0,75,104
1470000000000000.0,87,99
1470000000000000.0,73,116
1470000000000000.0,67,121
1470000000000000.0,64,122
1470000000000000.0,55,117
1470000000000000.0,71,120
1470000000000000.0,49,124
1470000000000000.0,64,123
1470000000000000.0,68,122
1470000000000000.0,85,106
1470000000000000.0,57,119
1470000000000000.0,70,123
1470000000000000.0,71,123
1470000000000000.0,69,124
1470000000000000.0,77,115
1470000000000000.0,70,122
1470000000000000.0,62,123
1470000000000000.0,69,118
1470000000000000.0,67,124
1470000000000000.0,75,114
1470000000000000.0,65,123
1470000000000000.0,69,119
1470000000000000.0,65,124
1470000000000000.0,61,120
1470000000000000.0,62,120
1470000000000000.0,71,117
1470000000000000.0,64,120
1470000000000000.0,67,125
1470000000000000.0,74,117
1470000000000000.0,57,119
1470000000000000.0,70,124
1470000000000000.0,61,117
1470000000000000.0,87,100
1470000000000000.0,74,114
1470000000000000.0,64,123
1470000000000000.0,66,123
1470000000000000.0,70,118
1470000000000000.0,67,124
1470000000000000.0,71,122
1470000000000000.0,77,114
1470000000000000.0,64,121
1470000000000000.0,71,120
1470000000000000.0,68,123
1470000000000000.0,55,117
1470000000000000.0,61,119
1470000000000000.0,67,123
1470000000000000.0,74,117
1470000000000000.0,64,122
1470000000000000.0,75,114
1470000000000000.0,70,123
1470000000000000.0,67,122
1470000000000000.0,76,113
1470000000000000.0,61,120
1470000000000000.0,65,111
1470000000000000.0,73,103
1470000000000000.0,55,118
1470000000000000.0,65,124
1470000000000000.0,62,121
1470000000000000.0,64,121
1470000000000000.0,69,123
1470000000000000.0,61,121
1470000000000000.0,64,120
1470000000000000.0,61,118
1470000000000000.0,69,122
1470000000000000.0,69,53
1470000000000000.0,60,118
1470000000000000.0,75,105
1470000000000000.0,66,122
1470000000000000.0,64,112
1470000000000000.0,69,119
1470000000000000.0,63,120
1470000000000000.0,70,116
1470000000000000.0,64,122
1470000000000000.0,64,123
1470000000000000.0,63,121
1470000000000000.0,62,122
1470000000000000.0,69,122
1470000000000000.0,75,114
1470000000000000.0,59,118
1470000000000000.0,63,123
1470000000000000.0,63,122
1470000000000000.0,76,116
1470000000000000.0,60,118
1470000000000000.0,70,120
1470000000000000.0,69,119
1470000000000000.0,67,124
1470000000000000.0,73,115
1470000000000000.0,67,123
1470000000000000.0,71,121
1470000000000000.0,61,121
1470000000000000.0,61,120
1470000000000000.0,71,120
1470000000000000.0,64,123
1470000000000000.0,58,116
1470000000000000.0,74,114
1470000000000000.0,60,117
1470000000000000.0,63,119
1470000000000000.0,68,109
1470000000000000.0,75,114
1470000000000000.0,70,105
1470000000000000.0,71,122
1470000000000000.0,66,123
1470000000000000.0,76,117
1470000000000000.0,75,116
1470000000000000.0,82,111
1470000000000000.0,62,123
1470000000000000.0,62,117
1470000000000000.0,71,103
1470000000000000.0,83,110
1470000000000000.0,77,96
1470000000000000.0,71,123
1470000000000000.0,74,114
1470000000000000.0,66,121
1470000000000000.0,80,113
1470000000000000.0,71,121
1470000000000000.0,70,121
1470000000000000.0,61,121
1470000000000000.0,71,124
1470000000000000.0,63,120
1470000000000000.0,58,118
1470000000000000.0,61,122
1470000000000000.0,67,124
1470000000000000.0,66,120
1470000000000000.0,69,119
1470000000000000.0,63,114
1470000000000000.0,67,121
1470000000000000.0,73,114
1470000000000000.0,66,122
1470000000000000.0,71,120
1470000000000000.0,63,122
1470000000000000.0,72,116
1470000000000000.0,84,108
1470000000000000.0,62,114
1470000000000000.0,58,119
1470000000000000.0,69,123
1470000000000000.0,66,124
1470000000000000.0,77,116
1470000000000000.0,66,120
1470000000000000.0,81,114
1470000000000000.0,67,123
1470000000000000.0,64,119
1470000000000000.0,64,123
1470000000000000.0,78,115
1470000000000000.0,74,114
1470000000000000.0,64,121
1470000000000000.0,68,124
1470000000000000.0,69,121
1470000000000000.0,63,123
1470000000000000.0,65,123
1470000000000000.0,69,123
1470000000000000.0,71,107
1470000000000000.0,67,110
1470000000000000.0,64,122
1470000000000000.0,76,113
1470000000000000.0,66,123
1470000000000000.0,57,118
1470000000000000.0,73,115
1470000000000000.0,61,122
1470000000000000.0,59,119
1470000000000000.0,58,119
1470000000000000.0,71,123
1470000000000000.0,64,123
1470000000000000.0,68,124
1470000000000000.0,63,121
1470000000000000.0,63,123
1470000000000000.0,81,112
1470000000000000.0,81,113
1470000000000000.0,75,113
1470000000000000.0,68,123
1470000000000000.0,69,124
1470000000000000.0,70,121
1470000000000000.0,67,124
1470000000000000.0,63,119
1470000000000000.0,71,120
1470000000000000.0,69,118
1470000000000000.0,69,124
1470000000000000.0,60,119
1470000000000000.0,68,122
1470000000000000.0,64,123
1470000000000000.0,66,110
1470000000000000.0,63,121
1470000000000000.0,85,106
1470000000000000.0,75,97
1470000000000000.0,60,120
1470000000000000.0,67,122
1470000000000000.0,66,124
1470000000000000.0,63,119
1470000000000000.0,64,120
1470000000000000.0,61,123
1470000000000000.0,59,118
1470000000000000.0,81,113
1470000000000000.0,63,120
1470000000000000.0,67,124
1470000000000000.0,59,117
1470000000000000.0,68,124
1470000000000000.0,63,123
1470000000000000.0,66,122
1470000000000000.0,76,95
1470000000000000.0,58,119
1470000000000000.0,70,117
1470000000000000.0,71,120
1470000000000000.0,5,12
1470000000000000.0,69,120
1470000000000000.0,60,120
1470000000000000.0,66,121
1470000000000000.0,75,102
1470000000000000.0,75,98
1470000000000000.0,62,123
1470000000000000.0,60,119
1470000000000000.0,56,118
1470000000000000.0,60,118
1470000000000000.0,65,124
1470000000000000.0,68,123
1470000000000000.0,63,119
1470000000000000.0,70,118
1470000000000000.0,63,120
1470000000000000.0,62,110
1470000000000000.0,68,121
1470000000000000.0,61,119
1470000000000000.0,74,103
1470000000000000.0,58,119
1470000000000000.0,62,120
1470000000000000.0,57,118
1470000000000000.0,54,116
1470000000000000.0,64,124
1470000000000000.0,65,111
1470000000000000.0,61,120
1470000000000000.0,63,121
1470000000000000.0,61,121
1470000000000000.0,61,122
1470000000000000.0,62,123
1470000000000000.0,86,105
1470000000000000.0,65,123
1470000000000000.0,66,122
1470000000000000.0,60,121
1470000000000000.0,63,122
1470000000000000.0,65,122
1470000000000000.0,69,107
1470000000000000.0,62,121
1470000000000000.0,68,118
1470000000000000.0,58,118
1470000000000000.0,55,118
1470000000000000.0,60,120
1470000000000000.0,61,120
1470000000000000.0,62,122
1470000000000000.0,63,120
1470000000000000.0,65,121
1470000000000000.0,70,122
1470000000000000.0,71,117
1470000000000000.0,61,122
1470000000000000.0,63,119
1470000000000000.0,69,118
1470000000000000.0,65,120
1470000000000000.0,62,119
1470000000000000.0,69,120
1470000000000000.0,65,119
1470000000000000.0,66,120
1470000000000000.0,60,119
1470000000000000.0,68,122
1470000000000000.0,62,123
1470000000000000.0,71,116
1470000000000000.0,70,123
1470000000000000.0,74,101
1470000000000000.0,72,119
1470000000000000.0,54,116
1470000000000000.0,61,122
1470000000000000.0,63,122
1470000000000000.0,69,122
1470000000000000.0,55,118
1470000000000000.0,67,123
1470000000000000.0,65,123
1470000000000000.0,60,118
1470000000000000.0,74,113
1470000000000000.0,63,123
1470000000000000.0,62,120
1470000000000000.0,63,120
1470000000000000.0,71,116
1470000000000000.0,60,117
1470000000000000.0,74,104
1470000000000000.0,60,121
1470000000000000.0,68,122
1470000000000000.0,62,118
1470000000000000.0,62,121
1470000000000000.0,67,121
1470000000000000.0,63,118
1470000000000000.0,62,122
1470000000000000.0,68,118
1470000000000000.0,57,116
1470000000000000.0,63,121
1470000000000000.0,68,108
1470000000000000.0,60,122
1470000000000000.0,77,116
1470000000000000.0,76,114
1470000000000000.0,65,122
1470000000000000.0,67,122
1470000000000000.0,65,124
1470000000000000.0,85,105
1470000000000000.0,70,117
1470000000000000.0,73,114
1470000000000000.0,62,119
1470000000000000.0,63,112
1470000000000000.0,85,108
1470000000000000.0,70,122
1470000000000000.0,84,107
1470000000000000.0,65,124
1470000000000000.0,63,123
1470000000000000.0,75,113
1470000000000000.0,65,123
1470000000000000.0,77,116
1470000000000000.0,66,123
1470000000000000.0,68,121
1470000000000000.0,65,122
1470000000000000.0,70,123
1470000000000000.0,63,122
1470000000000000.0,68,119
1470000000000000.0,69,121
1470000000000000.0,65,121
1470000000000000.0,67,123
1470000000000000.0,73,105
1470000000000000.0,71,115
1470000000000000.0,72,115
1470000000000000.0,67,121
1470000000000000.0,61,122
1470000000000000.0,77,102
1470000000000000.0,71,116
1470000000000000.0,59,119
1470000000000000.0,82,111
1470000000000000.0,67,122
1470000000000000.0,68,118
1470000000000000.0,60,110
1470000000000000.0,65,120
1470000000000000.0,66,124
1470000000000000.0,64,124
1470000000000000.0,77,116
1470000000000000.0,57,117
1470000000000000.0,58,117
1470000000000000.0,60,120
1470000000000000.0,62,120
1470000000000000.0,59,118
1470000000000000.0,60,122
1470000000000000.0,70,107
1470000000000000.0,83,109
1470000000000000.0,67,121
1470000000000000.0,67,120
1470000000000000.0,65,122
1470000000000000.0,59,120
1470000000000000.0,62,121
1470000000000000.0,62,119
1470000000000000.0,61,114
1470000000000000.0,68,122
1470000000000000.0,82,111
1470000000000000.0,72,111
1470000000000000.0,59,119
1470000000000000.0,61,122
1470000000000000.0,65,124
1470000000000000.0,67,120
1470000000000000.0,69,117
1470000000000000.0,68,119
1470000000000000.0,60,121
1470000000000000.0,64,121
1470000000000000.0,55,117
1470000000000000.0,56,118
1470000000000000.0,61,119
1470000000000000.0,56,116
1470000000000000.0,62,120
1470000000000000.0,55,116
1470000000000000.0,64,120
1470000000000000.0,59,120
1470000000000000.0,69,120
1470000000000000.0,61,121
1470000000000000.0,66,124
1470000000000000.0,65,122
1470000000000000.0,74,113
1470000000000000.0,59,117
1470000000000000.0,68,116
1470000000000000.0,59,118
1470000000000000.0,59,121
1470000000000000.0,65,119
1470000000000000.0,61,120
1470000000000000.0,64,123
1470000000000000.0,62,118
1470000000000000.0,62,121
1470000000000000.0,69,121
1470000000000000.0,55,117
1470000000000000.0,65,124
1470000000000000.0,64,122
1470000000000000.0,56,117
1470000000000000.0,70,116
1470000000000000.0,57,118
1470000000000000.0,59,119
1470000000000000.0,69,107
1470000000000000.0,65,121
1470000000000000.0,62,122
1470000000000000.0,69,121
1470000000000000.0,64,119
1470000000000000.0,59,120
1470000000000000.0,66,123
1470000000000000.0,62,119
1470000000000000.0,61,115
1470000000000000.0,76,116
1470000000000000.0,70,117
1470000000000000.0,69,120
1470000000000000.0,64,121
1470000000000000.0,115,123
1470000000000000.0,66,123
1470000000000000.0,59,121
1470000000000000.0,57,118
1470000000000000.0,66,120
1470000000000000.0,61,122
1470000000000000.0,69,122
1470000000000000.0,62,120
1470000000000000.0,62,121
1470000000000000.0,61,119
1470000000000000.0,75,115
1470000000000000.0,69,123
1470000000000000.0,61,120
1470000000000000.0,68,119
1470000000000000.0,73,113
1470000000000000.0,65,124
1470000000000000.0,61,121
1470000000000000.0,82,110
1470000000000000.0,68,120
1470000000000000.0,76,113
1470000000000000.0,61,119
1470000000000000.0,69,121
1470000000000000.0,62,122
1470000000000000.0,71,115
1470000000000000.0,61,118
1470000000000000.0,61,122
1470000000000000.0,69,120
1470000000000000.0,69,123
1470000000000000.0,57,118
1470000000000000.0,69,124
1470000000000000.0,62,115
1470000000000000.0,67,118
1470000000000000.0,61,121
1470000000000000.0,72,114
1470000000000000.0,61,123
1470000000000000.0,65,124
1470000000000000.0,77,113
1470000000000000.0,59,121
1470000000000000.0,69,117
1470000000000000.0,59,118
1470000000000000.0,69,121
1470000000000000.0,64,121
1470000000000000.0,67,121
1470000000000000.0,73,116
1470000000000000.0,64,123
1470000000000000.0,85,106
1470000000000000.0,55,117
1470000000000000.0,54,117
1470000000000000.0,57,117
1470000000000000.0,66,122
1470000000000000.0,69,122
1470000000000000.0,62,109
1470000000000000.0,57,118
1470000000000000.0,61,120
1470000000000000.0,61,117
1470000000000000.0,82,111
1470000000000000.0,64,123
1470000000000000.0,67,124
1470000000000000.0,55,117
1470000000000000.0,60,109
1470000000000000.0,61,119
1470000000000000.0,63,123
1470000000000000.0,64,121
1470000000000000.0,61,123
1470000000000000.0,56,117
1470000000000000.0,60,122
1470000000000000.0,56,116
1470000000000000.0,69,124
1470000000000000.0,61,119
1470000000000000.0,64,120
1470000000000000.0,75,115
1470000000000000.0,83,109
1470000000000000.0,73,113
1470000000000000.0,83,108
1470000000000000.0,72,114
1470000000000000.0,57,115
1470000000000000.0,67,124
1470000000000000.0,60,109
1470000000000000.0,69,122
1470000000000000.0,42,114
1470000000000000.0,68,120
1470000000000000.0,68,117
1470000000000000.0,69,123
1470000000000000.0,57,119
1470000000000000.0,69,124
1470000000000000.0,61,119
1470000000000000.0,55,117
1470000000000000.0,61,120
1470000000000000.0,57,118
1470000000000000.0,58,118
1470000000000000.0,66,121
1470000000000000.0,60,121
1470000000000000.0,59,117
1470000000000000.0,67,121
1470000000000000.0,65,124
1470000000000000.0,67,118
1470000000000000.0,64,121
1470000000000000.0,60,122
1470000000000000.0,56,117
1470000000000000.0,65,122
1470000000000000.0,62,118
1470000000000000.0,69,122
1470000000000000.0,57,118
1470000000000000.0,71,120
1470000000000000.0,84,106
1470000000000000.0,60,120
1470000000000000.0,60,109
1470000000000000.0,86,92
1470000000000000.0,58,120
1470000000000000.0,85,105
1470000000000000.0,77,115
1470000000000000.0,58,119
1470000000000000.0,63,121
1470000000000000.0,63,120
1470000000000000.0,72,116
1470000000000000.0,62,111
1470000000000000.0,61,118
1470000000000000.0,85,104
1470000000000000.0,58,118
1470000000000000.0,41,114
1470000000000000.0,61,119
1470000000000000.0,69,123
1470000000000000.0,40,114
1470000000000000.0,63,122
1470000000000000.0,65,124
1470000000000000.0,66,123
1470000000000000.0,57,119
1470000000000000.0,69,122
1470000000000000.0,78,115
1470000000000000.0,71,120
1470000000000000.0,66,115
1470000000000000.0,61,121
1470000000000000.0,60,122
1470000000000000.0,71,115
1470000000000000.0,60,119
1470000000000000.0,74,113
1470000000000000.0,61,120
1470000000000000.0,59,120
1470000000000000.0,66,122
1470000000000000.0,72,120
1470000000000000.0,44,126
1470000000000000.0,63,123
1470000000000000.0,58,120
1470000000000000.0,56,117
1470000000000000.0,41,114
1470000000000000.0,61,117
1470000000000000.0,63,119
1470000000000000.0,81,113
1470000000000000.0,58,111
1470000000000000.0,68,117
1470000000000000.0,69,123
1470000000000000.0,74,103
1470000000000000.0,54,117
1470000000000000.0,63,123
1470000000000000.0,68,120
1470000000000000.0,58,117
1470000000000000.0,61,118
1470000000000000.0,71,120
1470000000000000.0,67,124
1470000000000000.0,57,112
1470000000000000.0,63,117
1470000000000000.0,60,122
1470000000000000.0,75,116
1470000000000000.0,83,123
1470000000000000.0,58,119
1470000000000000.0,82,110
1470000000000000.0,61,122
1470000000000000.0,58,118
1470000000000000.0,50,125
1470000000000000.0,64,118
1470000000000000.0,68,115
1470000000000000.0,61,121
1470000000000000.0,54,116
1470000000000000.0,65,122
1470000000000000.0,60,120
1470000000000000.0,68,120
1470000000000000.0,68,118
1470000000000000.0,41,114
1470000000000000.0,68,122
1470000000000000.0,55,116
1470000000000000.0,63,120
1470000000000000.0,69,123
1470000000000000.0,56,117
1470000000000000.0,59,114
1470000000000000.0,60,121
1470000000000000.0,60,118
1470000000000000.0,81,111
1470000000000000.0,71,120
1470000000000000.0,69,116
1470000000000000.0,79,115
1470000000000000.0,80,114
1470000000000000.0,41,114
1470000000000000.0,67,119
1470000000000000.0,58,120
1470000000000000.0,65,120
1470000000000000.0,84,107
1470000000000000.0,63,121
1470000000000000.0,57,112
1470000000000000.0,60,119
1470000000000000.0,82,124
1470000000000000.0,63,120
1470000000000000.0,83,123
1470000000000000.0,68,121
1470000000000000.0,65,119
1470000000000000.0,81,113
1470000000000000.0,79,115
1470000000000000.0,71,127
1470000000000000.0,60,126
1470000000000000.0,63,123
1470000000000000.0,63,122
1470000000000000.0,65,121
1470000000000000.0,80,114
1470000000000000.0,70,104
1470000000000000.0,67,124
1470000000000000.0,63,118
1470000000000000.0,61,119
1470000000000000.0,70,122
1470000000000000.0,60,119
1470000000000000.0,76,94
1470000000000000.0,64,122
1470000000000000.0,75,114
1470000000000000.0,82,124
1470000000000000.0,61,122
1470000000000000.0,63,121
1470000000000000.0,69,123
1470000000000000.0,60,117
1470000000000000.0,63,123
1470000000000000.0,72,114
1470000000000000.0,60,126
1470000000000000.0,57,116
1470000000000000.0,69,123
1470000000000000.0,70,115
1470000000000000.0,63,120
1470000000000000.0,76,116
1470000000000000.0,86,102
1470000000000000.0,82,124
1470000000000000.0,74,115
1470000000000000.0,59,121
1470000000000000.0,65,109
1470000000000000.0,79,115
1470000000000000.0,80,114
1470000000000000.0,72,113
1470000000000000.0,69,117
1470000000000000.0,65,120
1470000000000000.0,68,121
1470000000000000.0,49,114
1470000000000000.0,67,117
1470000000000000.0,65,121
1470000000000000.0,63,119
1470000000000000.0,70,117
1470000000000000.0,58,120
1470000000000000.0,77,115
1470000000000000.0,48,114
1470000000000000.0,67,119
1470000000000000.0,60,120
1470000000000000.0,75,113
1470000000000000.0,65,120
1470000000000000.0,68,122
1470000000000000.0,71,114
1470000000000000.0,62,121
1470000000000000.0,61,118
1470000000000000.0,68,117
1470000000000000.0,68,120
1470000000000000.0,75,114
1470000000000000.0,74,112
1470000000000000.0,65,121
1470000000000000.0,79,115
1470000000000000.0,60,119
1470000000000000.0,70,117
1470000000000000.0,75,97
1470000000000000.0,48,114
1470000000000000.0,62,120
1470000000000000.0,82,124
1470000000000000.0,63,120
1470000000000000.0,67,120
1470000000000000.0,57,119
1470000000000000.0,66,121
1470000000000000.0,57,117
1470000000000000.0,63,118
1470000000000000.0,53,115
1470000000000000.0,53,116
1470000000000000.0,68,116
1470000000000000.0,58,119
1470000000000000.0,62,122
1470000000000000.0,58,117
1470000000000000.0,66,118
1470000000000000.0,70,124
1470000000000000.0,48,119
1470000000000000.0,59,120
1470000000000000.0,60,118
1470000000000000.0,63,121
1470000000000000.0,69,107
1470000000000000.0,59,121
1470000000000000.0,60,121
1470000000000000.0,57,115
1470000000000000.0,62,119
1470000000000000.0,57,119
1470000000000000.0,62,118
1470000000000000.0,61,121
1470000000000000.0,57,118
1470000000000000.0,64,124
1470000000000000.0,73,113
1470000000000000.0,60,120
1470000000000000.0,48,119
1470000000000000.0,53,116
1470000000000000.0,59,119
1470000000000000.0,62,121
1470000000000000.0,58,116
1470000000000000.0,54,116
1470000000000000.0,75,113
1470000000000000.0,76,112
1470000000000000.0,57,117
1470000000000000.0,59,121
1470000000000000.0,73,112
1470000000000000.0,64,121
1470000000000000.0,60,121
1470000000000000.0,59,118
1470000000000000.0,60,118
1470000000000000.0,62,120
1470000000000000.0,71,118
1470000000000000.0,70,116
1470000000000000.0,60,117
1470000000000000.0,55,117
1470000000000000.0,69,123
1470000000000000.0,60,119
1470000000000000.0,57,119
1470000000000000.0,53,116
1470000000000000.0,59,116
1470000000000000.0,62,117
1470000000000000.0,66,121
1470000000000000.0,79,99
1470000000000000.0,57,118
1470000000000000.0,57,117
1470000000000000.0,56,116
1470000000000000.0,57,120
1470000000000000.0,66,117
1470000000000000.0,70,124
1470000000000000.0,74,99
1470000000000000.0,71,116
1470000000000000.0,62,119
1470000000000000.0,69,123
1470000000000000.0,46,118
1470000000000000.0,74,115
1470000000000000.0,65,121
1470000000000000.0,55,115
1470000000000000.0,58,114
1470000000000000.0,64,121
1470000000000000.0,63,121
1470000000000000.0,55,117
1470000000000000.0,56,116
1470000000000000.0,59,118
1470000000000000.0,86,97
1470000000000000.0,66,117
1470000000000000.0,57,119
1470000000000000.0,59,120
1470000000000000.0,61,122
1470000000000000.0,62,118
1470000000000000.0,62,120
1470000000000000.0,62,119
1470000000000000.0,67,122
1470000000000000.0,66,120
1470000000000000.0,60,120
1470000000000000.0,52,115
1470000000000000.0,64,120
1470000000000000.0,64,121
1470000000000000.0,58,120
1470000000000000.0,59,120
1470000000000000.0,62,121
1470000000000000.0,62,122
1470000000000000.0,60,121
1470000000000000.0,66,118
1470000000000000.0,59,113
1470000000000000.0,55,115
1470000000000000.0,59,117
1470000000000000.0,17,114
1470000000000000.0,59,119
1470000000000000.0,67,120
1470000000000000.0,60,113
1470000000000000.0,86,95
1470000000000000.0,57,116
1470000000000000.0,67,121
1470000000000000.0,51,115
1470000000000000.0,69,123
1470000000000000.0,67,122
1470000000000000.0,70,124
1470000000000000.0,64,119
1470000000000000.0,85,105
1470000000000000.0,59,119
1470000000000000.0,62,118
1470000000000000.0,69,115
1470000000000000.0,62,119
1470000000000000.0,62,122
1470000000000000.0,62,120
1470000000000000.0,71,113
1470000000000000.0,59,109
1470000000000000.0,67,120
1470000000000000.0,64,118
1470000000000000.0,51,115
1470000000000000.0,74,112
1470000000000000.0,86,94
1470000000000000.0,17,114
1470000000000000.0,62,121
1470000000000000.0,69,123
1470000000000000.0,81,111
1470000000000000.0,61,109
1470000000000000.0,63,117
1470000000000000.0,70,124
1470000000000000.0,73,115
1470000000000000.0,65,107
1470000000000000.0,73,112
1470000000000000.0,57,120
1470000000000000.0,65,119
1470000000000000.0,62,120
1470000000000000.0,64,120
1470000000000000.0,61,121
1470000000000000.0,65,120
1470000000000000.0,70,115
1470000000000000.0,61,110
1470000000000000.0,58,120
1470000000000000.0,61,122
1470000000000000.0,63,121
1470000000000000.0,61,120
1470000000000000.0,70,114
1470000000000000.0,67,121
1470000000000000.0,59,116
1470000000000000.0,61,119
1470000000000000.0,67,120
1470000000000000.0,60,117
1470000000000000.0,72,104
1470000000000000.0,62,121
1470000000000000.0,66,118
1470000000000000.0,82,109
1470000000000000.0,69,123
1470000000000000.0,63,121
1470000000000000.0,67,122
1470000000000000.0,68,121
1470000000000000.0,61,122
1470000000000000.0,59,119
1470000000000000.0,54,116
1470000000000000.0,62,117
1470000000000000.0,64,121
1470000000000000.0,59,116
1470000000000000.0,58,119
1470000000000000.0,67,121
1470000000000000.0,59,118
1470000000000000.0,66,121
1470000000000000.0,72,112
1470000000000000.0,59,120
1470000000000000.0,60,118
1470000000000000.0,69,123
1470000000000000.0,10,37
1470000000000000.0,54,115
1470000000000000.0,74,114
1470000000000000.0,73,103
1470000000000000.0,56,117
1470000000000000.0,59,119
1470000000000000.0,53,115
1470000000000000.0,66,117
1470000000000000.0,58,120
1470000000000000.0,65,117
1470000000000000.0,61,121
1470000000000000.0,62,119
1470000000000000.0,59,116
1470000000000000.0,59,108
1470000000000000.0,67,122
1470000000000000.0,59,119
1470000000000000.0,61,118
1470000000000000.0,63,121
1470000000000000.0,61,121
1470000000000000.0,67,121
1470000000000000.0,56,118
1470000000000000.0,59,117
1470000000000000.0,61,120
1470000000000000.0,61,119
1470000000000000.0,57,118
1470000000000000.0,58,118
1470000000000000.0,56,119
1470000000000000.0,70,116
1470000000000000.0,63,120
1470000000000000.0,58,117
1470000000000000.0,56,117
1470000000000000.0,59,116
1470000000000000.0,66,119
1470000000000000.0,53,115
1470000000000000.0,61,120
1470000000000000.0,61,119
1470000000000000.0,59,120
1470000000000000.0,72,113
1470000000000000.0,67,121
1470000000000000.0,61,122
1470000000000000.0,65,120
1470000000000000.0,63,121
1470000000000000.0,59,118
1470000000000000.0,83,108
1470000000000000.0,64,119
1470000000000000.0,74,103
1470000000000000.0,66,121
1470000000000000.0,71,113
1470000000000000.0,72,113
1470000000000000.0,70,114
1470000000000000.0,67,116
1470000000000000.0,58,119
1470000000000000.0,56,119
1470000000000000.0,57,120
1470000000000000.0,66,121
